"brief_11" "brief_13" "brief_16" "brief_22" "brief_27" "brief_31" "brief_37" "brief_42" "brief_46" "brief_48" "brief_50" "mutter_1" "mutter_10" "mutter_14" "mutter_18" "mutter_20" "mutter_24" "mutter_26" "mutter_29" "mutter_3" "mutter_34" "mutter_36" "mutter_40" "mutter_44" "mutter_49" "mutter_5" "mutter_52" "mutter_55" "mutter_7" "robert_21" "robert_33" "robert_35" "robert_38" "robert_45" "robert_53" "robert_8" "walter_12" "walter_15" "walter_17" "walter_19" "walter_2" "walter_23" "walter_25" "walter_28" "walter_30" "walter_32" "walter_39" "walter_4" "walter_41" "walter_43" "walter_47" "walter_51" "walter_54" "walter_56" "walter_6" "walter_9"
"alles" 0.458715596330275 1.15606936416185 0.136054421768707 0.675675675675676 0 0.688073394495413 0.890207715133531 0.56390977443609 0.396039603960396 0.89086859688196 0.547945205479452 0.630517023959647 0.173510699826489 0.614076523382145 0.12187690432663 0.12012012012012 0.180288461538462 0 0.748663101604278 0.32967032967033 0.443037974683544 0.330812854442344 0.281888653981677 0.221075902726603 0.2855782960495 0.513259195893926 0.31055900621118 0.45004500450045 0.778210116731518 0.127591706539075 0.190657769304099 0.120918984280532 0.27359781121751 0.228728270814273 0.23094688221709 0.287459575997125 0.178677784395473 0.094876660341556 0.048661800486618 0.0575705238917674 0.392156862745098 0.208594075928244 0.156494522691706 0.341721031376204 0.0601684717208183 0.133958472873409 0.070323488045007 0.394671928959053 0.173160173160173 0.238521168753727 0.291073738680466 0.225309800976342 0.16008537886873 0.44955044955045 0.214638334406525 0.0828729281767956
"ganz" 0.458715596330275 0.289017341040462 0 0.225225225225225 1.44927536231884 0.229357798165138 0.890207715133531 0.56390977443609 0 0 0 0.504413619167718 0.520532099479468 0.283419933868682 0.24375380865326 0.48048048048048 0.661057692307692 0.0951474785918173 0.748663101604278 0 0.189873417721519 0.283553875236295 0.281888653981677 0.147383935151069 0.2855782960495 0.684345594525235 0.20703933747412 0.27002700270027 0.194552529182879 0.159489633173844 0.190657769304099 0.181378476420798 0.341997264021888 0.228728270814273 0.23094688221709 0.107797340998922 0.238237045860631 0.189753320683112 0.24330900243309 0.115141047783535 0.17156862745098 0.312891113892365 0.573813249869588 0.341721031376204 0.36101083032491 0.0669792364367046 0.140646976090014 0.148001973359645 0.25974025974026 0.0596302921884317 0.19404915912031 0.300413067968457 0.213447171824973 0.24975024975025 0.279029834728483 0.193370165745856
"ob" 0.458715596330275 0.289017341040462 0 0 0.36231884057971 0 0 0.18796992481203 0.198019801980198 0.44543429844098 0.273972602739726 0.126103404791929 0.289184499710816 0.0472366556447803 0.12187690432663 0.42042042042042 0 0 0.106951871657754 0.21978021978022 0 0 0 0.442151805453206 0.475963826749167 0.256629597946963 0 0.09000900090009 0.194552529182879 0.0956937799043062 0.476644423260248 0.241837968561064 0.136798905608755 0.0914913083257091 0.153964588144727 0.179662234998203 0.536033353186421 0.379506641366224 0.24330900243309 0.287852619458837 0.196078431372549 0.584063412599082 0.417318727177882 0.248524386455421 0.421179302045728 0.301406563965171 0.210970464135021 0.345337937839171 0.216450216450216 0.715563506261181 0.258732212160414 0.187758167480285 0.373532550693703 0.0999000999000999 0.279029834728483 0.276243093922652
"wurde" 0 0 0 0 0.36231884057971 0.229357798165138 0 0 0 0 0 0.252206809583859 0.289184499710816 0.330656589513462 0.426569165143205 0.840840840840841 0.240384615384615 0.666032350142721 0.748663101604278 0 0.316455696202532 0.378071833648393 0.493305144467935 0.51584377302874 0.42836744407425 0.171086398631309 0 0.27002700270027 0.291828793774319 0.446570972886762 0.857959961868446 0.544135429262394 0.410396716826265 0.594693504117109 0.538876058506544 0.431189363995688 0.238237045860631 0 0.097323600973236 0.172711571675302 0.122549019607843 0.0625782227784731 0.208659363588941 0.155327741534638 0.180505415162455 0.0669792364367046 0.140646976090014 0.148001973359645 0.0865800865800866 0.0596302921884317 0.226390685640362 0.187758167480285 0.213447171824973 0.04995004995005 0.0643915003219575 0.0828729281767956
"du" 0.917431192660551 0.867052023121387 0.408163265306122 0 1.08695652173913 0 0 0 0.198019801980198 0.22271714922049 0.547945205479452 0.126103404791929 0.289184499710816 0.188946622579121 0.0609384521633151 0.36036036036036 0 0 0.641711229946524 0.10989010989011 0.126582278481013 0.189035916824197 0.140944326990839 0 0.190385530699667 0.171086398631309 0.20703933747412 0.27002700270027 0 0.478468899521531 0.381315538608198 0 0.102599179206566 0.182982616651418 0.153964588144727 0.215594681997844 0.238237045860631 0.664136622390892 0.389294403892944 0.345423143350604 0.269607843137255 0.33375052148519 0.312989045383412 0.0931966449207828 0.481347773766546 0.502344273275285 0.246132208157525 0 0.346320346320346 0.0596302921884317 0.19404915912031 0.488171235448742 0.426894343649947 0.04995004995005 0.214638334406525 0.138121546961326
"zum" 0 0.289017341040462 0 0 0 0 0 0.37593984962406 0 1.33630289532294 0 0.252206809583859 0.520532099479468 0.0472366556447803 0.24375380865326 0.24024024024024 0.180288461538462 0.285442435775452 0.320855614973262 0.21978021978022 0.316455696202532 0.189035916824197 0.140944326990839 0.147383935151069 0.14278914802475 0.0855431993156544 0.20703933747412 0.09000900090009 0.389105058365759 0.191387559808612 0.190657769304099 0.241837968561064 0.307797537619699 0.228728270814273 0.153964588144727 0.287459575997125 0.178677784395473 0.189753320683112 0.048661800486618 0.23028209556707 0.269607843137255 0.271172298706717 0.312989045383412 0.341721031376204 0.120336943441637 0.133958472873409 0.281293952180028 0.197335964479526 0.25974025974026 0.0596302921884317 0.161707632600259 0.375516334960571 0.16008537886873 0.2997002997003 0.25756600128783 0.331491712707182
"haben" 0.458715596330275 0.867052023121387 0.272108843537415 0.45045045045045 0.36231884057971 0.688073394495413 0.593471810089021 0.18796992481203 0.396039603960396 0.44543429844098 0.547945205479452 0.504413619167718 0.231347599768652 0.377893245158243 0.0609384521633151 0.24024024024024 0.360576923076923 0 0.106951871657754 0.21978021978022 0 0.330812854442344 0.281888653981677 0.221075902726603 0.523560209424084 0.171086398631309 1.0351966873706 0.45004500450045 0.389105058365759 0.159489633173844 0.571973307912297 0.544135429262394 0.307797537619699 0.365965233302836 0.615858352578907 0.359324469996407 0.0595592614651578 0.094876660341556 0.097323600973236 0.172711571675302 0.269607843137255 0.166875260742595 0.104329681794471 0.0621310966138552 0.120336943441637 0.100468854655057 0.070323488045007 0.0986679822397632 0.0865800865800866 0.119260584376863 0.0323415265200517 0.225309800976342 0.213447171824973 0.1998001998002 0.042927666881305 0.110497237569061
"hier" 0.458715596330275 0.578034682080925 0.136054421768707 0.675675675675676 0 0 0.29673590504451 0.56390977443609 0.99009900990099 0.22271714922049 0.547945205479452 0.504413619167718 0.231347599768652 0.330656589513462 0.12187690432663 0.18018018018018 0.300480769230769 0 0.106951871657754 0.43956043956044 0.126582278481013 0.0945179584120983 0.140944326990839 0.0736919675755343 0.2855782960495 0.0855431993156544 0.10351966873706 0.18001800180018 0.0972762645914397 0.127591706539075 0.190657769304099 0.181378476420798 0.170998632010944 0.137236962488564 0.153964588144727 0.179662234998203 0.119118522930316 0.189753320683112 0.437956204379562 0.0575705238917674 0.17156862745098 0.396328744263663 0.312989045383412 0.0621310966138552 0.0601684717208183 0.334896182183523 0.0351617440225035 1.03601381351751 0.173160173160173 0.298151460942159 0.291073738680466 0.2628614344724 0.373532550693703 0.14985014985015 0.150246834084568 0.0276243093922652
"einer" 0 0 0 0.225225225225225 0 0.229357798165138 0 0 0 0 0 0 0.173510699826489 0.141709966934341 0.426569165143205 0.18018018018018 0.120192307692308 0.380589914367269 0 0.32967032967033 0.189873417721519 0.283553875236295 0 0.0736919675755343 0.190385530699667 0.171086398631309 0 0.18001800180018 0.194552529182879 0.382775119617225 0.190657769304099 0.362756952841596 0.376196990424077 0.137236962488564 0.307929176289453 0.287459575997125 0.357355568790947 0.094876660341556 0.145985401459854 0.23028209556707 0.318627450980392 0.250312891113892 0.156494522691706 0.186393289841566 0.481347773766546 0.133958472873409 0.316455696202532 0.246669955599408 0.0865800865800866 0 0.226390685640362 0.225309800976342 0.213447171824973 0.2997002997003 0.17171066752522 0.248618784530387
"nun" 0 0 0.408163265306122 0 0.36231884057971 0 0.593471810089021 0.37593984962406 0.792079207920792 0.89086859688196 0.547945205479452 0.252206809583859 0.0578368999421631 0.566839867737364 0.24375380865326 0.36036036036036 0.300480769230769 0 0 0.43956043956044 0.253164556962025 0.0945179584120983 0.281888653981677 0.221075902726603 0.380771061399334 0.342172797262618 0 0.36003600360036 0.583657587548638 0.159489633173844 0 0.181378476420798 0.136798905608755 0 0.153964588144727 0.287459575997125 0.119118522930316 0.094876660341556 0.145985401459854 0 0.122549019607843 0.208594075928244 0.678142931664058 0.0931966449207828 0.120336943441637 0.133958472873409 0.316455696202532 0.246669955599408 0.0865800865800866 0.298151460942159 0.258732212160414 0.150206533984228 0.213447171824973 0.34965034965035 0.107319167203262 0.138121546961326
"ihm" 0 0.289017341040462 0 0.225225225225225 0 0.229357798165138 0.29673590504451 0.18796992481203 0 0 0 0.252206809583859 0.173510699826489 0.0472366556447803 0.304692260816575 0 0.0600961538461538 0.0951474785918173 0 0.43956043956044 0 0.0472589792060491 0.0704721634954193 0.0736919675755343 0.0475963826749167 0.342172797262618 0 0 0.0972762645914397 0.223285486443381 0.285986653956149 0.120918984280532 0.27359781121751 0.274473924977127 0 0.0718648939992814 0.119118522930316 0.094876660341556 0.24330900243309 0.0575705238917674 0.0245098039215686 0.563204005006258 0.104329681794471 0.0931966449207828 0.0601684717208183 0.569323509711989 0.421940928270042 0.246669955599408 0.346320346320346 0.298151460942159 0.355756791720569 0.375516334960571 0.213447171824973 0.1998001998002 0.321957501609788 0.303867403314917
"bei" 0.458715596330275 1.15606936416185 0.272108843537415 0 0.36231884057971 0 0.29673590504451 0.56390977443609 0 0 0.273972602739726 0.630517023959647 0.231347599768652 0.283419933868682 0.24375380865326 0.12012012012012 0.180288461538462 0.0951474785918173 0 0.21978021978022 0.189873417721519 0.0945179584120983 0.211416490486258 0.294767870302137 0.237981913374584 0.598802395209581 0.5175983436853 0.09000900090009 0.486381322957198 0.159489633173844 0.285986653956149 0.181378476420798 0.170998632010944 0.137236962488564 0.0769822940723634 0.143729787998563 0.178677784395473 0.189753320683112 0.48661800486618 0.23028209556707 0.220588235294118 0.146015853149771 0.260824204486176 0.0931966449207828 0.180505415162455 0.267916945746819 0.070323488045007 0.0493339911198816 0.25974025974026 0.178890876565295 0.19404915912031 0.225309800976342 0.0533617929562433 0.0999000999000999 0.279029834728483 0.110497237569061
"s" 0 0 0 0.225225225225225 0 0.229357798165138 0 0 0.198019801980198 0 0 0 0.289184499710816 0.0944733112895607 0.0609384521633151 0.12012012012012 0.120192307692308 0 0.106951871657754 0.43956043956044 0.379746835443038 0.0945179584120983 0.140944326990839 0 0.0475963826749167 0 0.10351966873706 0.45004500450045 0 0.191387559808612 0.285986653956149 0.423216444981862 0.205198358413133 0 0.23094688221709 0.395256916996047 0.416914830256105 0.284629981024668 0.291970802919708 0.23028209556707 0.220588235294118 0.312891113892365 0.260824204486176 0.248524386455421 0.0601684717208183 0.200937709310114 0.210970464135021 0.197335964479526 0.216450216450216 0.119260584376863 0.0970245795601552 0.375516334960571 0.32017075773746 0.2997002997003 0.279029834728483 0.110497237569061
"vor" 0.458715596330275 0 0.136054421768707 0.225225225225225 0.72463768115942 0 0.29673590504451 0 0.594059405940594 0 0.273972602739726 0.126103404791929 0.289184499710816 0.236183278223902 0.182815356489945 0.12012012012012 0.180288461538462 0.0951474785918173 0.213903743315508 0.32967032967033 0.126582278481013 0.141776937618147 0.211416490486258 0.221075902726603 0.380771061399334 0.171086398631309 0.20703933747412 0 0.389105058365759 0.0318979266347687 0 0.120918984280532 0.170998632010944 0.228728270814273 0.153964588144727 0.287459575997125 0.238237045860631 0.284629981024668 0.389294403892944 0.172711571675302 0.122549019607843 0.166875260742595 0.208659363588941 0.155327741534638 0.120336943441637 0.368385800401875 0.246132208157525 0.148001973359645 0.25974025974026 0.0596302921884317 0.161707632600259 0.300413067968457 0.106723585912487 0.34965034965035 0.214638334406525 0.193370165745856
"um" 0 0.578034682080925 0.136054421768707 0.225225225225225 0.36231884057971 0 0 0 0 0.89086859688196 0 0.252206809583859 0.404858299595142 0.236183278223902 0.24375380865326 0.12012012012012 0.180288461538462 0.190294957183635 0.213903743315508 0 0.126582278481013 0.0945179584120983 0.211416490486258 0.51584377302874 0.237981913374584 0.513259195893926 0.10351966873706 0.18001800180018 0.194552529182879 0.382775119617225 0.0953288846520496 0.30229746070133 0.170998632010944 0.274473924977127 0 0.179662234998203 0.238237045860631 0.189753320683112 0.24330900243309 0.23028209556707 0.196078431372549 0.125156445556946 0.208659363588941 0.0931966449207828 0.0601684717208183 0.368385800401875 0.210970464135021 0.246669955599408 0.25974025974026 0.178890876565295 0.19404915912031 0.187758167480285 0.16008537886873 0 0.128783000643915 0.0828729281767956
"sein" 0 0.289017341040462 0.54421768707483 0.225225225225225 0 0 0 0 0.396039603960396 0.22271714922049 0.821917808219178 0.252206809583859 0 0.0944733112895607 0.12187690432663 0.0600600600600601 0.180288461538462 0.190294957183635 0.213903743315508 0.32967032967033 0.126582278481013 0.236294896030246 0 0.147383935151069 0.0951927653498334 0.342172797262618 0.20703933747412 0.18001800180018 0 0.25518341307815 0.285986653956149 0.241837968561064 0.170998632010944 0.274473924977127 0.153964588144727 0.179662234998203 0.178677784395473 0.189753320683112 0.194647201946472 0.172711571675302 0.0735294117647059 0.166875260742595 0.156494522691706 0.279589934762349 0.0601684717208183 0.368385800401875 0.140646976090014 0.246669955599408 0.216450216450216 0.35778175313059 0.323415265200517 0.150206533984228 0.16008537886873 0.14985014985015 0.193174500965872 0.359116022099448
"hätte" 0.458715596330275 0 0.136054421768707 0.225225225225225 0.36231884057971 0 0.29673590504451 0.18796992481203 0.396039603960396 0.22271714922049 0 0.126103404791929 0.173510699826489 0.236183278223902 0.24375380865326 0.18018018018018 0.0600961538461538 0 0.213903743315508 0 0.316455696202532 0.0472589792060491 0.211416490486258 0.221075902726603 0.0951927653498334 0.427715996578272 0.93167701863354 0.18001800180018 0.194552529182879 0.223285486443381 0.476644423260248 0.060459492140266 0.0341997264021888 0.228728270814273 0.384911470361817 0.107797340998922 0 0.189753320683112 0.145985401459854 0.287852619458837 0.17156862745098 0.271172298706717 0.156494522691706 0.248524386455421 0.240673886883273 0.301406563965171 0.070323488045007 0.197335964479526 0.216450216450216 0.178890876565295 0.161707632600259 0.300413067968457 0.106723585912487 0.14985014985015 0.193174500965872 0.193370165745856
"nur" 0 0.289017341040462 0.408163265306122 0.225225225225225 0.36231884057971 0.229357798165138 0 0.18796992481203 0 0 0.273972602739726 0 0.289184499710816 0.141709966934341 0.182815356489945 0.3003003003003 0.180288461538462 0.0951474785918173 0.213903743315508 0.21978021978022 0.253164556962025 0.0472589792060491 0.211416490486258 0.368459837877671 0.0951927653498334 0.342172797262618 0.31055900621118 0.18001800180018 0 0.191387559808612 0.476644423260248 0.060459492140266 0.239398084815321 0 0.153964588144727 0.143729787998563 0.297796307325789 0.094876660341556 0.145985401459854 0.0575705238917674 0.245098039215686 0.125156445556946 0.208659363588941 0.155327741534638 0.240673886883273 0.267916945746819 0.210970464135021 0.0986679822397632 0.216450216450216 0.596302921884317 0.129366106080207 0.300413067968457 0 0.1998001998002 0.236102167847177 0.138121546961326
"über" 0.458715596330275 0.578034682080925 0.408163265306122 0 0 0.229357798165138 0.593471810089021 0 0.198019801980198 0.22271714922049 0 0 0.173510699826489 0.0944733112895607 0.304692260816575 0.12012012012012 0.240384615384615 0.190294957183635 0.106951871657754 0 0.379746835443038 0.189035916824197 0.422832980972516 0.221075902726603 0.14278914802475 0.256629597946963 0.20703933747412 0.18001800180018 0.0972762645914397 0.223285486443381 0.0953288846520496 0.241837968561064 0.27359781121751 0.228728270814273 0.23094688221709 0.0718648939992814 0.0595592614651578 0.379506641366224 0.048661800486618 0.172711571675302 0.220588235294118 0.146015853149771 0.0521648408972353 0.248524386455421 0.180505415162455 0.234427327528466 0.281293952180028 0.0986679822397632 0.519480519480519 0 0.0323415265200517 0.300413067968457 0.0533617929562433 0.04995004995005 0.128783000643915 0.220994475138122
"gewesen" 0.458715596330275 0 0 0 0 0 0 0 0.198019801980198 0 0 0.126103404791929 0.289184499710816 0.0472366556447803 0.426569165143205 0.0600600600600601 0.120192307692308 0 0.213903743315508 0.21978021978022 0.189873417721519 0.330812854442344 0 0.147383935151069 0.0475963826749167 0.171086398631309 0 0.09000900090009 0.194552529182879 0.159489633173844 0 0.060459492140266 0.136798905608755 0.320219579139982 0.0769822940723634 0.287459575997125 0.0595592614651578 0.47438330170778 0.24330900243309 0.460564191134139 0.0490196078431373 0.229453483521068 0.104329681794471 0.248524386455421 0.240673886883273 0.133958472873409 0.351617440225035 0.197335964479526 0.173160173160173 0.298151460942159 0.0970245795601552 0.0375516334960571 0.0533617929562433 0 0.236102167847177 0.635359116022099
"am" 0 0 0.136054421768707 0 0.72463768115942 0 0 0.18796992481203 0.792079207920792 0.66815144766147 0 0.252206809583859 0.173510699826489 0.330656589513462 0.0609384521633151 0.24024024024024 0.240384615384615 0 0 0.32967032967033 0.0632911392405063 0.189035916824197 0.0704721634954193 0.294767870302137 0.237981913374584 0.0855431993156544 0.41407867494824 0 0.194552529182879 0.0637958532695375 0.0953288846520496 0.060459492140266 0.136798905608755 0.137236962488564 0.0769822940723634 0.0359324469996407 0.297796307325789 0.189753320683112 0.194647201946472 0.23028209556707 0.343137254901961 0.125156445556946 0.0521648408972353 0.0931966449207828 0.240673886883273 0.133958472873409 0.351617440225035 0.148001973359645 0.216450216450216 0.0596302921884317 0.19404915912031 0.2628614344724 0.266808964781217 0.14985014985015 0.25756600128783 0.165745856353591
"alle" 0 0.289017341040462 0.408163265306122 0.225225225225225 0 0.458715596330275 0 0.18796992481203 0.792079207920792 0.44543429844098 0.547945205479452 0.252206809583859 0.0578368999421631 0 0.12187690432663 0.18018018018018 0.360576923076923 0.380589914367269 0.213903743315508 0.10989010989011 0.632911392405063 0.189035916824197 0.140944326990839 0.368459837877671 0.333174678724417 0.0855431993156544 0.10351966873706 0.63006300630063 0 0.127591706539075 0 0.060459492140266 0.136798905608755 0 0.23094688221709 0.215594681997844 0.297796307325789 0.094876660341556 0.24330900243309 0.172711571675302 0.0735294117647059 0.166875260742595 0.156494522691706 0.12426219322771 0.180505415162455 0.100468854655057 0.140646976090014 0.0986679822397632 0.12987012987013 0.119260584376863 0.226390685640362 0.112654900488171 0 0.2997002997003 0.150246834084568 0.0552486187845304
"hatten" 0 0 0.136054421768707 0.225225225225225 0 0 0 0 0 0.22271714922049 0.273972602739726 0.378310214375788 0.0578368999421631 0.0472366556447803 0.426569165143205 0.12012012012012 0.540865384615385 0.761179828734538 0.213903743315508 0 0.443037974683544 0.56710775047259 0.281888653981677 0.294767870302137 0.190385530699667 0.171086398631309 0.5175983436853 0.09000900090009 0.389105058365759 0.382775119617225 0 0.30229746070133 0.136798905608755 0.228728270814273 0.384911470361817 0.215594681997844 0 0.094876660341556 0 0.0575705238917674 0.147058823529412 0.0208594075928244 0.156494522691706 0.155327741534638 0.120336943441637 0.0334896182183523 0.105485232067511 0.0493339911198816 0.12987012987013 0 0.19404915912031 0 0 0.0999000999000999 0.150246834084568 0.193370165745856
"kam" 0 0 0 0 0.36231884057971 0 0 0 0 0 0 0.252206809583859 0.347021399652979 0.377893245158243 0.548446069469835 0.42042042042042 0.180288461538462 0.570884871550904 0.213903743315508 0.32967032967033 0.253164556962025 0.425330812854442 0.704721634954193 0.51584377302874 0.237981913374584 0.171086398631309 0.10351966873706 0.09000900090009 0.389105058365759 0.0318979266347687 0.190657769304099 0.181378476420798 0.239398084815321 0.182982616651418 0.307929176289453 0.179662234998203 0.119118522930316 0.094876660341556 0 0 0.0245098039215686 0.125156445556946 0.104329681794471 0.0310655483069276 0.0601684717208183 0.0669792364367046 0.070323488045007 0.0986679822397632 0.0865800865800866 0.0596302921884317 0.129366106080207 0.0751032669921142 0.373532550693703 0 0.107319167203262 0.0276243093922652
"waren" 0 0 0.136054421768707 0 0 0 0.29673590504451 0 0 0.22271714922049 0 0.378310214375788 0.0578368999421631 0.188946622579121 0.24375380865326 0.48048048048048 0.540865384615385 1.33206470028544 0.213903743315508 0 0.379746835443038 0.330812854442344 0.211416490486258 0.368459837877671 0.333174678724417 0.0855431993156544 0.20703933747412 0.18001800180018 0.291828793774319 0.414673046251994 0.190657769304099 0.241837968561064 0.27359781121751 0.228728270814273 0.23094688221709 0.179662234998203 0.119118522930316 0 0 0.115141047783535 0 0.0208594075928244 0.104329681794471 0.0621310966138552 0.0601684717208183 0.0334896182183523 0.0351617440225035 0.148001973359645 0.0432900432900433 0.0596302921884317 0.161707632600259 0.150206533984228 0.16008537886873 0.14985014985015 0 0
"wohl" 0 0 0.54421768707483 0.225225225225225 0 0 0 0 0.198019801980198 0.22271714922049 0 0.126103404791929 0.231347599768652 0.0944733112895607 0.12187690432663 0.0600600600600601 0.0600961538461538 0 0.213903743315508 0.21978021978022 0 0.330812854442344 0.211416490486258 0.147383935151069 0.2855782960495 0.0855431993156544 0.41407867494824 0.27002700270027 0.194552529182879 0.0318979266347687 0 0.241837968561064 0.170998632010944 0.320219579139982 0.23094688221709 0.287459575997125 0.119118522930316 0.379506641366224 0.194647201946472 0.345423143350604 0.0245098039215686 0.208594075928244 0.260824204486176 0.248524386455421 0.0601684717208183 0 0.140646976090014 0.197335964479526 0.0432900432900433 0.0596302921884317 0.291073738680466 0.0375516334960571 0.213447171824973 0.14985014985015 0.128783000643915 0.0552486187845304
"wär" 0 0 0 0 0 0.229357798165138 0 0 0 0 0 0.126103404791929 0.115673799884326 0.141709966934341 0.12187690432663 0 0.0600961538461538 0 0 0.21978021978022 0 0.0945179584120983 0 0.147383935151069 0 0.855431993156544 0.10351966873706 0.18001800180018 0.0972762645914397 0 0 0.060459492140266 0.0683994528043776 0.0457456541628545 0.0769822940723634 0.107797340998922 0.357355568790947 0.47438330170778 0.389294403892944 0.115141047783535 0.0245098039215686 0.312891113892365 0.417318727177882 0.155327741534638 0.180505415162455 0.43536503683858 0.070323488045007 0.394671928959053 0.173160173160173 0.0596302921884317 0.226390685640362 0.187758167480285 0.16008537886873 0.04995004995005 0.214638334406525 0.220994475138122
"denn" 0 0 0.408163265306122 0.225225225225225 0 0 0 0.18796992481203 0.198019801980198 0 0 0.126103404791929 0.347021399652979 0.0944733112895607 0.426569165143205 0.0600600600600601 0.180288461538462 0 0.320855614973262 0.21978021978022 0.253164556962025 0.141776937618147 0.0704721634954193 0.221075902726603 0.2855782960495 0.0855431993156544 0.10351966873706 0.18001800180018 0 0.159489633173844 0.190657769304099 0.241837968561064 0.0341997264021888 0.228728270814273 0.384911470361817 0.215594681997844 0.119118522930316 0.094876660341556 0.145985401459854 0.172711571675302 0.0245098039215686 0.271172298706717 0.104329681794471 0.186393289841566 0.0601684717208183 0.100468854655057 0.070323488045007 0.0493339911198816 0.0432900432900433 0.298151460942159 0.129366106080207 0.112654900488171 0.373532550693703 0.14985014985015 0.107319167203262 0.0828729281767956
"ihn" 0 0.289017341040462 0 0 0 0 0.890207715133531 0.18796992481203 0.198019801980198 0 0.273972602739726 0.252206809583859 0.0578368999421631 0.0944733112895607 0.0609384521633151 0.18018018018018 0 0.0951474785918173 0 0.10989010989011 0.0632911392405063 0.0472589792060491 0.0704721634954193 0 0 0.171086398631309 0.10351966873706 0.09000900090009 0.0972762645914397 0.223285486443381 0.571973307912297 0.060459492140266 0.170998632010944 0.0914913083257091 0.46189376443418 0.0718648939992814 0.0595592614651578 0 0.145985401459854 0.0575705238917674 0.0735294117647059 0.292031706299541 0.260824204486176 0.155327741534638 0.180505415162455 0.0669792364367046 0.386779184247539 0.394671928959053 0.346320346320346 0.178890876565295 0.129366106080207 0.112654900488171 0.213447171824973 0 0.214638334406525 0.165745856353591
"gar" 0.458715596330275 0 0 0.45045045045045 0 0 0 0 0.396039603960396 0 0 0.126103404791929 0.173510699826489 0.0944733112895607 0.12187690432663 0.36036036036036 0.180288461538462 0.0951474785918173 0.53475935828877 0.10989010989011 0.126582278481013 0.236294896030246 0.281888653981677 0.294767870302137 0.0475963826749167 0.342172797262618 0.20703933747412 0 0 0.159489633173844 0.190657769304099 0.30229746070133 0.0341997264021888 0.137236962488564 0.0769822940723634 0.215594681997844 0.238237045860631 0.094876660341556 0.24330900243309 0.115141047783535 0 0.104297037964122 0.0521648408972353 0.248524386455421 0.180505415162455 0.133958472873409 0.070323488045007 0.0986679822397632 0.173160173160173 0.178890876565295 0.226390685640362 0.0751032669921142 0.106723585912487 0.04995004995005 0.214638334406525 0.110497237569061
"nichts" 0 0 0.136054421768707 0 0.36231884057971 0 0 0 0.198019801980198 0 0 0 0.347021399652979 0.236183278223902 0.182815356489945 0.0600600600600601 0.240384615384615 0.285442435775452 0.213903743315508 0.43956043956044 0.189873417721519 0.283553875236295 0.422832980972516 0.368459837877671 0.2855782960495 0.513259195893926 0.10351966873706 0 0.0972762645914397 0.25518341307815 0 0.181378476420798 0.102599179206566 0.0457456541628545 0.153964588144727 0.287459575997125 0.0595592614651578 0.094876660341556 0.097323600973236 0.115141047783535 0.0490196078431373 0.0625782227784731 0.0521648408972353 0.0931966449207828 0.0601684717208183 0.0334896182183523 0.105485232067511 0.246669955599408 0 0.0596302921884317 0.355756791720569 0.0751032669921142 0.16008537886873 0.04995004995005 0.107319167203262 0.110497237569061
"sehr" 0 0.578034682080925 0.680272108843537 0.45045045045045 0 0.229357798165138 0 0.37593984962406 0.792079207920792 0.66815144766147 0.273972602739726 0.504413619167718 0.115673799884326 0.0472366556447803 0.0609384521633151 0.0600600600600601 0.240384615384615 0.380589914367269 0.213903743315508 0 0.569620253164557 0.189035916824197 0.211416490486258 0.0736919675755343 0.0951927653498334 0.427715996578272 0.10351966873706 0.18001800180018 0 0.191387559808612 0.0953288846520496 0.120918984280532 0.27359781121751 0.228728270814273 0.307929176289453 0.287459575997125 0 0 0.194647201946472 0.172711571675302 0.0980392156862745 0.0625782227784731 0.104329681794471 0.0621310966138552 0.0601684717208183 0.100468854655057 0.105485232067511 0.148001973359645 0.12987012987013 0.0596302921884317 0 0.0751032669921142 0 0.0999000999000999 0.08585533376261 0.0552486187845304
"ihr" 0.458715596330275 0.867052023121387 0.408163265306122 0.675675675675676 1.81159420289855 1.37614678899083 0 0.75187969924812 0 0.44543429844098 1.36986301369863 0 0.173510699826489 0.236183278223902 0.0609384521633151 0.18018018018018 0.180288461538462 0 0.320855614973262 0 0.126582278481013 0.378071833648393 0.493305144467935 0.0736919675755343 0.190385530699667 0.171086398631309 0.41407867494824 0.09000900090009 0.194552529182879 0.127591706539075 0.0953288846520496 0 0.0341997264021888 0.0457456541628545 0.0769822940723634 0.0359324469996407 0.178677784395473 0.094876660341556 0 0.115141047783535 0.0490196078431373 0.166875260742595 0.156494522691706 0.12426219322771 0 0.0334896182183523 0.105485232067511 0.542673902318698 0.0865800865800866 0 0.0970245795601552 0 0 0.0999000999000999 0.0643915003219575 0.0828729281767956
